지역명,자치구명,건물용도,거래유형,면적구간,거래건수,신뢰등급,출처,기준금액,금액의미,기준금액_25,기준금액_75,면적_중앙값,월세_보증금,월세_임대료
마천1동,송파구,아파트,전세,135㎡초과,252,높음,자치구,114750.0,보증금,94875.0,155500.0,149.4,114750.0,0.0
마천1동,송파구,연립다세대,전세,20㎡이하,157,높음,자치구,15000.0,보증금,13000.0,18700.0,17.5,15000.0,0.0
마천1동,송파구,연립다세대,전세,20-40㎡,22,보통,해당지역,14600.0,보증금,10500.0,17450.0,34.5,14600.0,0.0
마천1동,송파구,연립다세대,전세,40-60㎡,50,높음,해당지역,17925.0,보증금,15000.0,21750.0,52.2,17925.0,0.0
마천1동,송파구,연립다세대,전세,60-85㎡,37,높음,법정동,25000.0,보증금,20000.0,30000.0,65.7,25000.0,0.0
마천1동,송파구,연립다세대,전세,85-135㎡,64,높음,자치구,45125.0,보증금,39500.0,50000.0,97.0,45125.0,0.0
마천1동,송파구,오피스텔,전세,20㎡이하,95,높음,자치구,18500.0,보증금,16600.0,22025.0,18.2,18500.0,0.0
마천1동,송파구,오피스텔,전세,20-40㎡,419,높음,자치구,24300.0,보증금,20000.0,28835.0,27.8,24300.0,0.0
마천1동,송파구,오피스텔,전세,40-60㎡,269,높음,자치구,41700.0,보증금,38000.0,47000.0,48.9,41700.0,0.0
마천1동,송파구,오피스텔,전세,60-85㎡,10,보통,자치구,59200.0,보증금,57000.0,62250.0,69.4,59200.0,0.0
마천2동,송파구,단독다가구,매매,135㎡초과,22,보통,법정동,148350.0,매매가,131750.0,162250.0,215.8,,
마천2동,송파구,아파트,매매,20-40㎡,249,높음,자치구,93000.0,매매가,71000.0,140000.0,35.2,,
마천2동,송파구,아파트,매매,40-60㎡,22,보통,해당지역,70250.0,매매가,65400.0,77275.0,59.9,,
마천2동,송파구,아파트,매매,60-85㎡,26,보통,해당지역,94500.0,매매가,77750.0,107250.0,81.2,,
마천2동,송파구,아파트,매매,85-135㎡,16,보통,법정동,131250.0,매매가,115000.0,143750.0,114.8,,
마천2동,송파구,아파트,매매,135㎡초과,149,높음,자치구,305000.0,매매가,229000.0,365000.0,150.6,,
마천2동,송파구,연립다세대,매매,20㎡이하,105,높음,자치구,24000.0,매매가,16300.0,30000.0,16.6,,
마천2동,송파구,연립다세대,매매,20-40㎡,42,높음,해당지역,52500.0,매매가,26900.0,74875.0,37.4,,
마천2동,송파구,연립다세대,매매,40-60㎡,57,높음,해당지역,45000.0,매매가,33600.0,92000.0,47.3,,
마천2동,송파구,연립다세대,매매,60-85㎡,11,보통,해당지역,88900.0,매매가,32750.0,99750.0,67.3,,
마천2동,송파구,연립다세대,매매,85-135㎡,46,높음,자치구,84500.0,매매가,71250.0,101125.0,94.4,,
마천2동,송파구,오피스텔,매매,20㎡이하,74,높음,자치구,17000.0,매매가,15925.0,20000.0,18.1,,
마천2동,송파구,오피스텔,매매,20-40㎡,331,높음,자치구,22000.0,매매가,19000.0,25800.0,27.5,,
마천2동,송파구,오피스텔,매매,40-60㎡,159,높음,자치구,47000.0,매매가,42600.0,58625.0,48.9,,
마천2동,송파구,오피스텔,매매,60-85㎡,19,보통,자치구,123000.0,매매가,67400.0,125000.0,63.0,,
마천2동,송파구,단독다가구,월세,20㎡이하,15,보통,법정동,27.6,월환산,20.7,33.8,18.0,300.0,25.0
마천2동,송파구,단독다가구,월세,20-40㎡,96,높음,법정동,44.6,월환산,36.6,52.9,32.6,1000.0,37.0
마천2동,송파구,단독다가구,월세,40-60㎡,30,높음,법정동,59.4,월환산,52.3,69.8,49.4,2000.0,50.0
마천2동,송파구,단독다가구,월세,60-85㎡,13,보통,법정동,83.0,월환산,69.2,116.7,71.4,6000.0,60.0
마천2동,송파구,단독다가구,월세,85-135㎡,42,높음,자치구,157.2,월환산,123.6,187.3,98.0,9000.0,93.0
마천2동,송파구,단독다가구,월세,135㎡초과,42,높음,법정동,42.3,월환산,34.0,62.7,202.3,1000.0,39.0
마천2동,송파구,아파트,월세,20㎡이하,204,높음,자치구,69.4,월환산,67.7,87.6,16.2,5100.0,42.0
마천2동,송파구,아파트,월세,20-40㎡,55,높음,법정동,44.6,월환산,39.8,45.8,21.9,6876.0,11.0
마천2동,송파구,아파트,월세,40-60㎡,123,높음,법정동,53.5,월환산,50.4,60.6,49.6,5365.0,33.0
마천2동,송파구,아파트,월세,60-85㎡,15,보통,법정동,253.3,월환산,204.8,287.9,84.1,36000.0,100.0
마천2동,송파구,아파트,월세,85-135㎡,524,높음,자치구,410.6,월환산,351.5,549.6,108.8,49000.0,190.0
마천2동,송파구,아파트,월세,135㎡초과,142,높음,자치구,532.8,월환산,404.0,676.2,149.4,60000.0,181.0
마천2동,송파구,연립다세대,월세,20㎡이하,920,높음,자치구,68.2,월환산,60.2,81.9,17.0,3000.0,51.0
마천2동,송파구,연립다세대,월세,20-40㎡,24,보통,해당지역,74.1,월환산,57.1,106.4,28.7,2000.0,50.0
마천2동,송파구,연립다세대,월세,40-60㎡,38,높음,해당지역,97.1,월환산,70.6,119.7,48.0,10150.0,50.0
마천2동,송파구,연립다세대,월세,60-85㎡,12,보통,법정동,87.7,월환산,74.2,125.1,68.8,7500.0,47.5
마천2동,송파구,연립다세대,월세,85-135㎡,65,높음,자치구,112.9,월환산,61.6,184.6,98.0,5000.0,58.0
마천2동,송파구,오피스텔,월세,20㎡이하,786,높음,자치구,90.1,월환산,84.7,96.2,18.1,2000.0,75.0
마천2동,송파구,오피스텔,월세,20-40㎡,2336,높음,자치구,104.6,월환산,96.2,118.8,25.9,3000.0,80.0
마천2동,송파구,오피스텔,월세,40-60㎡,481,높음,자치구,199.0,월환산,179.5,216.0,48.9,10000.0,123.0
마천2동,송파구,오피스텔,월세,60-85㎡,13,보통,자치구,262.9,월환산,228.3,287.5,69.8,28000.0,140.0
마천2동,송파구,단독다가구,전세,20㎡이하,36,높음,자치구,7009.0,보증금,4500.0,10625.0,18.4,7009.0,0.0
마천2동,송파구,단독다가구,전세,20-40㎡,39,높음,법정동,9900.0,보증금,5625.0,12000.0,33.0,9900.0,0.0
마천2동,송파구,단독다가구,전세,40-60㎡,21,보통,법정동,11000.0,보증금,8500.0,15000.0,49.1,11000.0,0.0
마천2동,송파구,단독다가구,전세,60-85㎡,14,보통,법정동,19500.0,보증금,15750.0,22375.0,68.4,19500.0,0.0
마천2동,송파구,단독다가구,전세,85-135㎡,36,높음,자치구,35875.0,보증금,26187.5,43250.0,99.3,35875.0,0.0
마천2동,송파구,단독다가구,전세,135㎡초과,15,보통,법정동,13000.0,보증금,8000.0,16500.0,168.0,13000.0,0.0
마천2동,송파구,아파트,전세,20-40㎡,278,높음,자치구,43500.0,보증금,28000.0,55000.0,35.2,43500.0,0.0
마천2동,송파구,아파트,전세,40-60㎡,13,보통,해당지역,36700.0,보증금,28500.0,40000.0,59.4,36700.0,0.0
마천2동,송파구,아파트,전세,60-85㎡,21,보통,해당지역,50050.0,보증금,45000.0,56000.0,82.1,50050.0,0.0
마천2동,송파구,아파트,전세,85-135㎡,17,보통,법정동,52960.0,보증금,50274.0,55200.0,114.8,52960.0,0.0
마천2동,송파구,아파트,전세,135㎡초과,252,높음,자치구,114750.0,보증금,94875.0,155500.0,149.4,114750.0,0.0
마천2동,송파구,연립다세대,전세,20㎡이하,157,높음,자치구,15000.0,보증금,13000.0,18700.0,17.5,15000.0,0.0
마천2동,송파구,연립다세대,전세,20-40㎡,43,높음,해당지역,17000.0,보증금,14900.0,21450.0,34.6,17000.0,0.0
마천2동,송파구,연립다세대,전세,40-60㎡,79,높음,해당지역,19840.0,보증금,15417.5,25000.0,48.4,19840.0,0.0
마천2동,송파구,연립다세대,전세,60-85㎡,28,보통,해당지역,25000.0,보증금,20000.0,30000.0,65.6,25000.0,0.0
마천2동,송파구,연립다세대,전세,85-135㎡,64,높음,자치구,45125.0,보증금,39500.0,50000.0,97.0,45125.0,0.0
마천2동,송파구,오피스텔,전세,20㎡이하,95,높음,자치구,18500.0,보증금,16600.0,22025.0,18.2,18500.0,0.0
마천2동,송파구,오피스텔,전세,20-40㎡,419,높음,자치구,24300.0,보증금,20000.0,28835.0,27.8,24300.0,0.0
마천2동,송파구,오피스텔,전세,40-60㎡,269,높음,자치구,41700.0,보증금,38000.0,47000.0,48.9,41700.0,0.0
마천2동,송파구,오피스텔,전세,60-85㎡,10,보통,자치구,59200.0,보증금,57000.0,62250.0,69.4,59200.0,0.0
문정1동,송파구,단독다가구,매매,135㎡초과,85,높음,자치구,179000.0,매매가,137000.0,296000.0,248.2,,
문정1동,송파구,아파트,매매,20-40㎡,86,높음,법정동,93000.0,매매가,80250.0,103000.0,37.6,,
문정1동,송파구,아파트,매매,40-60㎡,18,보통,해당지역,97500.0,매매가,90750.0,139500.0,57.7,,
문정1동,송파구,아파트,매매,60-85㎡,22,보통,해당지역,122500.0,매매가,91375.0,196000.0,84.9,,
문정1동,송파구,아파트,매매,85-135㎡,15,보통,해당지역,219000.0,매매가,204000.0,221500.0,121.0,,
문정1동,송파구,아파트,매매,135㎡초과,39,높음,법정동,296000.0,매매가,284500.0,310500.0,136.3,,
문정1동,송파구,연립다세대,매매,20㎡이하,105,높음,자치구,24000.0,매매가,16300.0,30000.0,16.6,,
문정1동,송파구,연립다세대,매매,20-40㎡,33,높음,해당지역,31000.0,매매가,27000.0,36000.0,29.5,,
문정1동,송파구,연립다세대,매매,40-60㎡,37,높음,해당지역,39500.0,매매가,32000.0,49900.0,49.3,,
문정1동,송파구,연립다세대,매매,60-85㎡,10,보통,해당지역,48000.0,매매가,47250.0,49125.0,66.7,,
문정1동,송파구,연립다세대,매매,85-135㎡,46,높음,자치구,84500.0,매매가,71250.0,101125.0,94.4,,
문정1동,송파구,오피스텔,매매,20㎡이하,12,보통,법정동,16400.0,매매가,15750.0,17350.0,19.1,,
문정1동,송파구,오피스텔,매매,20-40㎡,197,높음,법정동,21500.0,매매가,19500.0,23500.0,26.8,,
문정1동,송파구,오피스텔,매매,40-60㎡,94,높음,법정동,46950.0,매매가,44000.0,49000.0,49.0,,
문정1동,송파구,오피스텔,매매,60-85㎡,19,보통,자치구,123000.0,매매가,67400.0,125000.0,63.0,,
문정1동,송파구,단독다가구,월세,20㎡이하,31,높음,법정동,62.6,월환산,54.4,83.3,16.8,1000.0,54.0
문정1동,송파구,단독다가구,월세,20-40㎡,64,높음,법정동,64.9,월환산,54.6,90.1,30.0,1000.0,55.0
문정1동,송파구,단독다가구,월세,40-60㎡,36,높음,법정동,103.2,월환산,83.6,126.0,50.0,5000.0,80.0
문정1동,송파구,단독다가구,월세,60-85㎡,145,높음,자치구,115.8,월환산,88.8,147.9,70.0,7300.0,60.0
문정1동,송파구,단독다가구,월세,85-135㎡,42,높음,자치구,157.2,월환산,123.6,187.3,98.0,9000.0,93.0
문정1동,송파구,단독다가구,월세,135㎡초과,100,높음,자치구,47.3,월환산,38.1,68.2,198.2,1000.0,40.0
문정1동,송파구,아파트,월세,20㎡이하,31,높음,해당지역,77.2,월환산,63.5,79.5,16.4,8300.0,32.0
문정1동,송파구,아파트,월세,20-40㎡,26,보통,해당지역,121.7,월환산,100.6,133.3,30.7,17350.0,27.0
문정1동,송파구,아파트,월세,40-60㎡,70,높음,법정동,255.5,월환산,154.8,312.9,59.9,20000.0,120.0
문정1동,송파구,아파트,월세,60-85㎡,20,보통,해당지역,269.8,월환산,230.0,345.7,85.0,35000.0,119.0
문정1동,송파구,아파트,월세,85-135㎡,25,보통,법정동,375.0,월환산,341.7,420.8,117.6,43300.0,150.0
문정1동,송파구,아파트,월세,135㎡초과,31,높음,법정동,411.7,월환산,379.4,505.8,136.3,63000.0,120.0
문정1동,송파구,연립다세대,월세,20㎡이하,71,높음,해당지역,62.6,월환산,58.4,74.6,16.7,3700.0,49.0
문정1동,송파구,연립다세대,월세,20-40㎡,204,높음,해당지역,91.2,월환산,66.5,110.4,28.7,5000.0,44.5
문정1동,송파구,연립다세대,월세,40-60㎡,107,높음,해당지역,107.1,월환산,96.0,122.3,46.4,11000.0,50.0
문정1동,송파구,연립다세대,월세,60-85㎡,26,보통,해당지역,130.5,월환산,113.3,151.3,69.2,12500.0,63.0
문정1동,송파구,연립다세대,월세,85-135㎡,65,높음,자치구,112.9,월환산,61.6,184.6,98.0,5000.0,58.0
문정1동,송파구,오피스텔,월세,20㎡이하,138,높음,법정동,90.7,월환산,86.9,94.3,17.5,3350.0,73.5
문정1동,송파구,오피스텔,월세,20-40㎡,1465,높음,법정동,103.6,월환산,97.6,111.7,25.9,4000.0,81.0
문정1동,송파구,오피스텔,월세,40-60㎡,329,높음,법정동,197.9,월환산,183.8,212.5,49.0,20000.0,105.0
문정1동,송파구,오피스텔,월세,60-85㎡,13,보통,자치구,262.9,월환산,228.3,287.5,69.8,28000.0,140.0
문정1동,송파구,단독다가구,전세,20㎡이하,36,높음,자치구,7009.0,보증금,4500.0,10625.0,18.4,7009.0,0.0
문정1동,송파구,단독다가구,전세,20-40㎡,10,보통,법정동,13300.0,보증금,5550.0,18750.0,33.6,13300.0,0.0
문정1동,송파구,단독다가구,전세,40-60㎡,188,높음,자치구,20000.0,보증금,14000.0,25000.0,49.4,20000.0,0.0
문정1동,송파구,단독다가구,전세,60-85㎡,61,높음,자치구,26000.0,보증금,22000.0,32550.0,73.6,26000.0,0.0
문정1동,송파구,단독다가구,전세,85-135㎡,36,높음,자치구,35875.0,보증금,26187.5,43250.0,99.3,35875.0,0.0
문정1동,송파구,단독다가구,전세,135㎡초과,30,높음,자치구,13500.0,보증금,10000.0,28485.0,181.3,13500.0,0.0
문정1동,송파구,아파트,전세,20-40㎡,52,높음,법정동,24650.0,보증금,20000.0,27000.0,39.7,24650.0,0.0
문정1동,송파구,아파트,전세,40-60㎡,66,높음,법정동,51225.0,보증금,31875.0,66650.0,54.6,51225.0,0.0
문정1동,송파구,아파트,전세,60-85㎡,46,높음,해당지역,65000.0,보증금,45000.0,75000.0,85.0,65000.0,0.0
문정1동,송파구,아파트,전세,85-135㎡,26,보통,해당지역,99625.0,보증금,66125.0,106500.0,123.6,99625.0,0.0
문정1동,송파구,아파트,전세,135㎡초과,10,보통,해당지역,107525.0,보증금,95550.0,113812.5,150.6,107525.0,0.0
문정1동,송파구,연립다세대,전세,20㎡이하,12,보통,해당지역,16787.5,보증금,15000.0,21737.5,18.1,16787.5,0.0
문정1동,송파구,연립다세대,전세,20-40㎡,38,높음,해당지역,21850.0,보증금,19287.5,26850.0,29.9,21850.0,0.0
문정1동,송파구,연립다세대,전세,40-60㎡,69,높음,해당지역,27400.0,보증금,24000.0,31500.0,47.7,27400.0,0.0
문정1동,송파구,연립다세대,전세,60-85㎡,13,보통,법정동,29400.0,보증금,25200.0,35000.0,69.8,29400.0,0.0
문정1동,송파구,연립다세대,전세,85-135㎡,64,높음,자치구,45125.0,보증금,39500.0,50000.0,97.0,45125.0,0.0
문정1동,송파구,오피스텔,전세,20㎡이하,14,보통,법정동,16742.5,보증금,16600.0,17725.0,17.5,16742.5,0.0
문정1동,송파구,오피스텔,전세,20-40㎡,152,높음,법정동,20895.0,보증금,19462.5,23500.0,26.2,20895.0,0.0
문정1동,송파구,오피스텔,전세,40-60㎡,159,높음,법정동,41700.0,보증금,39325.0,43950.0,49.0,41700.0,0.0
문정1동,송파구,오피스텔,전세,60-85㎡,10,보통,자치구,59200.0,보증금,57000.0,62250.0,69.4,59200.0,0.0
문정2동,송파구,단독다가구,매매,135㎡초과,85,높음,자치구,179000.0,매매가,137000.0,296000.0,248.2,,
문정2동,송파구,아파트,매매,20-40㎡,86,높음,법정동,93000.0,매매가,80250.0,103000.0,37.6,,
문정2동,송파구,아파트,매매,40-60㎡,50,높음,법정동,115500.0,매매가,100250.0,153500.0,54.9,,
문정2동,송파구,아파트,매매,60-85㎡,41,높음,해당지역,245000.0,매매가,198000.0,253000.0,84.8,,
문정2동,송파구,아파트,매매,85-135㎡,14,보통,해당지역,278000.0,매매가,273500.0,281000.0,117.6,,
문정2동,송파구,아파트,매매,135㎡초과,32,높음,해당지역,305000.0,매매가,291500.0,311500.0,136.3,,
문정2동,송파구,연립다세대,매매,20㎡이하,105,높음,자치구,24000.0,매매가,16300.0,30000.0,16.6,,
문정2동,송파구,연립다세대,매매,20-40㎡,64,높음,법정동,32600.0,매매가,28225.0,39250.0,29.9,,
문정2동,송파구,연립다세대,매매,40-60㎡,75,높음,법정동,42900.0,매매가,32500.0,55250.0,47.9,,
문정2동,송파구,연립다세대,매매,60-85㎡,14,보통,법정동,48000.0,매매가,47250.0,49875.0,72.3,,
문정2동,송파구,연립다세대,매매,85-135㎡,46,높음,자치구,84500.0,매매가,71250.0,101125.0,94.4,,
문정2동,송파구,오피스텔,매매,20㎡이하,12,보통,해당지역,16400.0,매매가,15750.0,17350.0,19.1,,
문정2동,송파구,오피스텔,매매,20-40㎡,197,높음,해당지역,21500.0,매매가,19500.0,23500.0,26.8,,
문정2동,송파구,오피스텔,매매,40-60㎡,94,높음,해당지역,46950.0,매매가,44000.0,49000.0,49.0,,
문정2동,송파구,오피스텔,매매,60-85㎡,19,보통,자치구,123000.0,매매가,67400.0,125000.0,63.0,,
문정2동,송파구,단독다가구,월세,20㎡이하,31,높음,법정동,62.6,월환산,54.4,83.3,16.8,1000.0,54.0
문정2동,송파구,단독다가구,월세,20-40㎡,64,높음,법정동,64.9,월환산,54.6,90.1,30.0,1000.0,55.0
문정2동,송파구,단독다가구,월세,40-60㎡,36,높음,법정동,103.2,월환산,83.6,126.0,50.0,5000.0,80.0
문정2동,송파구,단독다가구,월세,60-85㎡,145,높음,자치구,115.8,월환산,88.8,147.9,70.0,7300.0,60.0
문정2동,송파구,단독다가구,월세,85-135㎡,42,높음,자치구,157.2,월환산,123.6,187.3,98.0,9000.0,93.0
문정2동,송파구,단독다가구,월세,135㎡초과,100,높음,자치구,47.3,월환산,38.1,68.2,198.2,1000.0,40.0
문정2동,송파구,아파트,월세,20㎡이하,31,높음,법정동,77.2,월환산,63.5,79.5,16.4,8300.0,32.0
문정2동,송파구,아파트,월세,20-40㎡,87,높음,법정동,99.3,월환산,84.2,122.7,35.5,4000.0,70.0
문정2동,송파구,아파트,월세,40-60㎡,70,높음,법정동,255.5,월환산,154.8,312.9,59.9,20000.0,120.0
문정2동,송파구,아파트,월세,60-85㎡,66,높음,해당지역,367.3,월환산,345.8,397.4,84.8,40000.0,161.5
문정2동,송파구,아파트,월세,85-135㎡,17,보통,해당지역,361.7,월환산,341.7,384.2,117.6,43300.0,175.0
문정2동,송파구,아파트,월세,135㎡초과,25,보통,해당지역,406.7,월환산,365.0,472.5,136.3,60000.0,120.0
문정2동,송파구,연립다세대,월세,20㎡이하,112,높음,법정동,64.6,월환산,59.6,75.6,16.4,2000.0,53.0
문정2동,송파구,연립다세대,월세,20-40㎡,296,높음,법정동,92.6,월환산,68.6,115.0,29.1,7000.0,48.5
문정2동,송파구,연립다세대,월세,40-60㎡,157,높음,법정동,112.9,월환산,95.8,130.0,46.4,12000.0,47.0
문정2동,송파구,연립다세대,월세,60-85㎡,38,높음,법정동,132.4,월환산,113.3,160.7,67.6,16000.0,55.5
문정2동,송파구,연립다세대,월세,85-135㎡,65,높음,자치구,112.9,월환산,61.6,184.6,98.0,5000.0,58.0
문정2동,송파구,오피스텔,월세,20㎡이하,136,높음,해당지역,90.8,월환산,87.0,94.4,17.5,3700.0,73.5
문정2동,송파구,오피스텔,월세,20-40㎡,1465,높음,해당지역,103.6,월환산,97.6,111.7,25.9,4000.0,81.0
문정2동,송파구,오피스텔,월세,40-60㎡,329,높음,해당지역,197.9,월환산,183.8,212.5,49.0,20000.0,105.0
문정2동,송파구,오피스텔,월세,60-85㎡,13,보통,자치구,262.9,월환산,228.3,287.5,69.8,28000.0,140.0
문정2동,송파구,단독다가구,전세,20㎡이하,36,높음,자치구,7009.0,보증금,4500.0,10625.0,18.4,7009.0,0.0
문정2동,송파구,단독다가구,전세,20-40㎡,10,보통,법정동,13300.0,보증금,5550.0,18750.0,33.6,13300.0,0.0
문정2동,송파구,단독다가구,전세,40-60㎡,188,높음,자치구,20000.0,보증금,14000.0,25000.0,49.4,20000.0,0.0
문정2동,송파구,단독다가구,전세,60-85㎡,61,높음,자치구,26000.0,보증금,22000.0,32550.0,73.6,26000.0,0.0
문정2동,송파구,단독다가구,전세,85-135㎡,36,높음,자치구,35875.0,보증금,26187.5,43250.0,99.3,35875.0,0.0
문정2동,송파구,단독다가구,전세,135㎡초과,30,높음,자치구,13500.0,보증금,10000.0,28485.0,181.3,13500.0,0.0
문정2동,송파구,아파트,전세,20-40㎡,52,높음,법정동,24650.0,보증금,20000.0,27000.0,39.7,24650.0,0.0
문정2동,송파구,아파트,전세,40-60㎡,66,높음,법정동,51225.0,보증금,31875.0,66650.0,54.6,51225.0,0.0
문정2동,송파구,아파트,전세,60-85㎡,114,높음,해당지역,84445.0,보증금,74625.0,93000.0,84.8,84445.0,0.0
문정2동,송파구,아파트,전세,85-135㎡,22,보통,해당지역,95000.0,보증금,85250.0,99500.0,117.6,95000.0,0.0
문정2동,송파구,아파트,전세,135㎡초과,52,높음,해당지역,100000.0,보증금,91825.0,110000.0,136.3,100000.0,0.0
문정2동,송파구,연립다세대,전세,20㎡이하,15,보통,법정동,18000.0,보증금,15000.0,30500.0,18.0,18000.0,0.0
문정2동,송파구,연립다세대,전세,20-40㎡,69,높음,법정동,23500.0,보증금,20000.0,27800.0,29.9,23500.0,0.0
문정2동,송파구,연립다세대,전세,40-60㎡,114,높음,법정동,27450.0,보증금,23000.0,32875.0,47.5,27450.0,0.0
문정2동,송파구,연립다세대,전세,60-85㎡,13,보통,법정동,29400.0,보증금,25200.0,35000.0,69.8,29400.0,0.0
문정2동,송파구,연립다세대,전세,85-135㎡,64,높음,자치구,45125.0,보증금,39500.0,50000.0,97.0,45125.0,0.0
문정2동,송파구,오피스텔,전세,20㎡이하,14,보통,해당지역,16742.5,보증금,16600.0,17725.0,17.5,16742.5,0.0
문정2동,송파구,오피스텔,전세,20-40㎡,152,높음,해당지역,20895.0,보증금,19462.5,23500.0,26.2,20895.0,0.0
문정2동,송파구,오피스텔,전세,40-60㎡,159,높음,해당지역,41700.0,보증금,39325.0,43950.0,49.0,41700.0,0.0
문정2동,송파구,오피스텔,전세,60-85㎡,10,보통,자치구,59200.0,보증금,57000.0,62250.0,69.4,59200.0,0.0
방이1동,송파구,단독다가구,매매,135㎡초과,85,높음,자치구,179000.0,매매가,137000.0,296000.0,248.2,,
방이1동,송파구,아파트,매매,20-40㎡,17,보통,법정동,37000.0,매매가,31000.0,43000.0,31.9,,
방이1동,송파구,아파트,매매,40-60㎡,13,보통,법정동,65000.0,매매가,61000.0,69000.0,56.2,,
방이1동,송파구,아파트,매매,60-85㎡,32,높음,해당지역,204000.0,매매가,149875.0,218500.0,84.9,,
방이1동,송파구,아파트,매매,85-135㎡,16,보통,해당지역,251500.0,매매가,166500.0,255000.0,125.1,,
방이1동,송파구,아파트,매매,135㎡초과,10,보통,법정동,287500.0,매매가,262500.0,412000.0,158.5,,
방이1동,송파구,연립다세대,매매,20㎡이하,14,보통,법정동,14034.5,매매가,12479.0,15396.2,15.8,,
방이1동,송파구,연립다세대,매매,20-40㎡,20,보통,해당지역,49350.0,매매가,41375.0,59050.0,32.0,,
방이1동,송파구,연립다세대,매매,40-60㎡,31,높음,해당지역,53500.0,매매가,40750.0,65250.0,47.7,,
방이1동,송파구,연립다세대,매매,60-85㎡,25,보통,해당지역,49500.0,매매가,46000.0,55000.0,67.4,,
방이1동,송파구,연립다세대,매매,85-135㎡,46,높음,자치구,84500.0,매매가,71250.0,101125.0,94.4,,
방이1동,송파구,오피스텔,매매,20㎡이하,42,높음,법정동,16800.0,매매가,15500.0,18950.0,17.3,,
방이1동,송파구,오피스텔,매매,20-40㎡,61,높음,법정동,27700.0,매매가,22300.0,31800.0,29.0,,
방이1동,송파구,오피스텔,매매,40-60㎡,19,보통,법정동,36500.0,매매가,35350.0,37750.0,43.0,,
방이1동,송파구,오피스텔,매매,60-85㎡,19,보통,자치구,123000.0,매매가,67400.0,125000.0,63.0,,
방이1동,송파구,단독다가구,월세,20㎡이하,24,보통,법정동,60.8,월환산,49.3,72.9,19.4,1000.0,54.0
방이1동,송파구,단독다가구,월세,20-40㎡,112,높음,법정동,75.0,월환산,62.3,97.4,26.8,1750.0,64.0
방이1동,송파구,단독다가구,월세,40-60㎡,71,높음,법정동,95.8,월환산,76.9,112.9,46.4,4000.0,68.0
방이1동,송파구,단독다가구,월세,60-85㎡,12,보통,법정동,142.9,월환산,127.9,149.5,72.7,6250.0,95.0
방이1동,송파구,단독다가구,월세,85-135㎡,42,높음,자치구,157.2,월환산,123.6,187.3,98.0,9000.0,93.0
방이1동,송파구,단독다가구,월세,135㎡초과,100,높음,자치구,47.3,월환산,38.1,68.2,198.2,1000.0,40.0
방이1동,송파구,아파트,월세,20㎡이하,12,보통,법정동,83.6,월환산,78.2,108.9,16.3,2500.0,71.5
방이1동,송파구,아파트,월세,20-40㎡,43,높음,법정동,132.9,월환산,93.9,144.8,29.1,10000.0,80.0
방이1동,송파구,아파트,월세,40-60㎡,1429,높음,자치구,185.8,월환산,61.2,311.7,59.8,12000.0,70.0
방이1동,송파구,아파트,월세,60-85㎡,25,보통,해당지역,247.5,월환산,204.6,302.1,85.0,30000.0,100.0
방이1동,송파구,아파트,월세,85-135㎡,41,높음,법정동,391.7,월환산,353.5,445.8,100.8,50000.0,190.0
방이1동,송파구,아파트,월세,135㎡초과,20,보통,법정동,473.1,월환산,393.5,566.0,148.8,50000.0,235.0
방이1동,송파구,연립다세대,월세,20㎡이하,13,보통,해당지역,69.6,월환산,51.6,88.2,15.9,6000.0,40.0
방이1동,송파구,연립다세대,월세,20-40㎡,82,높음,해당지역,81.1,월환산,62.9,107.8,29.9,7762.5,40.0
방이1동,송파구,연립다세대,월세,40-60㎡,40,높음,해당지역,131.3,월환산,99.5,168.0,50.0,16000.0,50.5
방이1동,송파구,연립다세대,월세,60-85㎡,22,보통,해당지역,142.2,월환산,122.8,166.8,70.6,13500.0,59.5
방이1동,송파구,연립다세대,월세,85-135㎡,11,보통,법정동,148.3,월환산,73.2,191.9,100.7,10000.0,60.0
방이1동,송파구,오피스텔,월세,20㎡이하,498,높음,법정동,90.8,월환산,87.6,96.6,18.1,2000.0,80.0
방이1동,송파구,오피스텔,월세,20-40㎡,540,높음,법정동,124.6,월환산,108.0,142.0,27.7,3000.0,92.0
방이1동,송파구,오피스텔,월세,40-60㎡,72,높음,법정동,217.3,월환산,203.8,233.8,43.8,3000.0,200.0
방이1동,송파구,오피스텔,월세,60-85㎡,13,보통,자치구,262.9,월환산,228.3,287.5,69.8,28000.0,140.0
방이1동,송파구,단독다가구,전세,20㎡이하,36,높음,자치구,7009.0,보증금,4500.0,10625.0,18.4,7009.0,0.0
방이1동,송파구,단독다가구,전세,20-40㎡,13,보통,법정동,13000.0,보증금,9000.0,23000.0,36.3,13000.0,0.0
방이1동,송파구,단독다가구,전세,40-60㎡,10,보통,법정동,23500.0,보증금,20250.0,28875.0,51.0,23500.0,0.0
방이1동,송파구,단독다가구,전세,60-85㎡,61,높음,자치구,26000.0,보증금,22000.0,32550.0,73.6,26000.0,0.0
방이1동,송파구,단독다가구,전세,85-135㎡,36,높음,자치구,35875.0,보증금,26187.5,43250.0,99.3,35875.0,0.0
방이1동,송파구,단독다가구,전세,135㎡초과,30,높음,자치구,13500.0,보증금,10000.0,28485.0,181.3,13500.0,0.0
방이1동,송파구,아파트,전세,20-40㎡,18,보통,법정동,28735.0,보증금,27200.0,31500.0,29.5,28735.0,0.0
