지역명,자치구명,지역종류,위도,경도,건물용도,거래유형,거래건수,신뢰등급,출처,기준금액,금액의미,기준금액_평균,기준금액_25,기준금액_75,회귀_a,회귀_b,㎡당_중앙값,면적_중앙값,면적_25,면적_75,월세_보증금,월세_임대료
불광2동,은평구,행정동,37.623623790136286,126.92486576810605,아파트,전세,18,보통,해당지역,34550.0,보증금,32444.4,25950.0,39000.0,,,593.663,59.8,33.2,76.7,34550.0,0.0
불광2동,은평구,행정동,37.623623790136286,126.92486576810605,연립다세대,전세,211,높음,해당지역,19000.0,보증금,19325.3,14995.0,24000.0,8.171,0.43847,442.708,41.3,30.9,51.8,19000.0,0.0
불광2동,은평구,행정동,37.623623790136286,126.92486576810605,오피스텔,전세,34,높음,법정동,19950.0,보증금,21010.9,18050.0,25817.5,7.90881,0.58445,654.291,29.4,20.1,42.0,19950.0,0.0
수색동,은평구,행정동,37.58443044877579,126.89538771610907,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
수색동,은평구,행정동,37.58443044877579,126.89538771610907,아파트,매매,240,높음,해당지역,115500.0,매매가,109896.9,84650.0,130000.0,9.85666,0.40177,1590.597,74.9,60.0,85.0,,
수색동,은평구,행정동,37.58443044877579,126.89538771610907,연립다세대,매매,1883,높음,자치구,28500.0,매매가,30210.1,22000.0,36000.0,8.38419,0.48925,650.503,44.0,33.6,55.9,,
수색동,은평구,행정동,37.58443044877579,126.89538771610907,오피스텔,매매,184,높음,자치구,14450.0,매매가,20107.3,12300.0,26550.0,6.5783,0.9568,589.491,26.0,21.9,31.2,,
수색동,은평구,행정동,37.58443044877579,126.89538771610907,단독다가구,월세,19,보통,해당지역,74.6,월환산,79.8,63.8,89.2,,,1.516,47.0,32.4,101.8,1000.0,65.0
수색동,은평구,행정동,37.58443044877579,126.89538771610907,아파트,월세,208,높음,해당지역,225.8,월환산,198.6,49.9,297.5,-3.81434,2.13709,3.203,60.0,49.5,84.9,10000.0,110.0
수색동,은평구,행정동,37.58443044877579,126.89538771610907,연립다세대,월세,22,보통,해당지역,73.3,월환산,81.4,53.1,111.7,2.21887,0.63037,2.958,29.9,19.3,37.8,3500.0,51.0
수색동,은평구,행정동,37.58443044877579,126.89538771610907,오피스텔,월세,1452,높음,자치구,67.3,월환산,70.9,62.6,72.6,3.04306,0.37627,2.944,22.7,19.1,26.2,1000.0,60.0
수색동,은평구,행정동,37.58443044877579,126.89538771610907,단독다가구,전세,459,높음,자치구,12000.0,보증금,13000.7,8000.0,16000.0,6.75943,0.66495,252.525,43.5,34.0,61.9,12000.0,0.0
수색동,은평구,행정동,37.58443044877579,126.89538771610907,아파트,전세,245,높음,해당지역,65000.0,보증금,63067.2,50000.0,73500.0,8.65384,0.55155,868.779,78.3,60.0,85.0,65000.0,0.0
수색동,은평구,행정동,37.58443044877579,126.89538771610907,연립다세대,전세,34,높음,해당지역,21000.0,보증금,19790.9,15500.0,23000.0,8.03734,0.51835,620.717,28.5,25.2,38.5,21000.0,0.0
수색동,은평구,행정동,37.58443044877579,126.89538771610907,오피스텔,전세,353,높음,자치구,18690.0,보증금,20819.3,14438.0,24000.0,7.82107,0.60555,658.117,24.9,18.8,44.9,18690.0,0.0
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,아파트,매매,104,높음,해당지역,63200.0,매매가,63171.6,50000.0,76500.0,8.80818,0.51231,792.842,83.0,60.0,84.8,,
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,연립다세대,매매,121,높음,해당지역,24400.0,매매가,25876.0,19900.0,30500.0,8.22444,0.4953,534.135,45.7,36.9,57.9,,
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,오피스텔,매매,184,높음,자치구,14450.0,매매가,20107.3,12300.0,26550.0,6.5783,0.9568,589.491,26.0,21.9,31.2,,
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,단독다가구,월세,212,높음,법정동,53.8,월환산,56.0,42.3,64.6,2.93314,0.29568,1.648,33.4,20.0,43.9,1000.0,45.0
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,아파트,월세,50,높음,해당지역,183.1,월환산,179.2,148.2,220.1,6.80162,-0.39751,2.395,71.5,50.0,83.8,10000.0,110.0
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,연립다세대,월세,147,높음,해당지역,84.6,월환산,86.7,60.5,105.9,2.40663,0.52961,1.913,43.5,29.9,55.1,5000.0,35.0
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,오피스텔,월세,41,높음,해당지역,78.3,월환산,84.9,66.2,83.8,2.46984,0.60432,3.369,20.3,18.6,25.9,3000.0,60.0
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,단독다가구,전세,41,높음,법정동,10000.0,보증금,11825.9,7000.0,15000.0,5.75988,0.91849,241.896,44.0,38.5,55.4,10000.0,0.0
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,아파트,전세,119,높음,해당지역,42000.0,보증금,41863.1,35000.0,49000.0,9.36204,0.30274,609.045,59.9,50.0,84.6,42000.0,0.0
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,연립다세대,전세,82,높음,해당지역,18850.0,보증금,18515.9,14250.0,22140.0,9.3028,0.11984,359.078,50.0,36.4,58.7,18850.0,0.0
신사1동,은평구,행정동,37.598373706564715,126.91023364687977,오피스텔,전세,22,보통,해당지역,19445.0,보증금,26755.2,13875.0,33800.0,6.67502,0.89833,492.009,36.4,29.0,70.6,19445.0,0.0
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,아파트,매매,83,높음,해당지역,59300.0,매매가,58181.9,54000.0,62650.0,9.74295,0.28291,753.573,83.3,63.5,84.2,,
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,연립다세대,매매,79,높음,해당지역,29500.0,매매가,28625.3,20250.0,36450.0,8.31943,0.48873,625.823,48.6,34.9,58.3,,
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,오피스텔,매매,184,높음,자치구,14450.0,매매가,20107.3,12300.0,26550.0,6.5783,0.9568,589.491,26.0,21.9,31.2,,
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,단독다가구,월세,212,높음,법정동,53.8,월환산,56.0,42.3,64.6,2.93314,0.29568,1.648,33.4,20.0,43.9,1000.0,45.0
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,아파트,월세,40,높음,해당지역,157.5,월환산,188.4,131.7,277.3,0.02164,1.20209,2.283,71.8,63.5,85.0,16500.0,110.0
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,연립다세대,월세,92,높음,해당지역,85.5,월환산,88.1,67.2,111.8,3.82474,0.1599,2.201,35.6,29.3,51.2,2864.0,50.0
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,오피스텔,월세,14,보통,해당지역,94.4,월환산,91.6,89.7,94.6,,,5.089,17.7,17.2,33.2,1250.0,90.0
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,단독다가구,전세,41,높음,법정동,10000.0,보증금,11825.9,7000.0,15000.0,5.75988,0.91849,241.896,44.0,38.5,55.4,10000.0,0.0
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,아파트,전세,99,높음,해당지역,36750.0,보증금,40688.7,31000.0,50000.0,8.24184,0.54018,503.699,83.3,63.5,84.9,36750.0,0.0
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,연립다세대,전세,62,높음,해당지역,17675.0,보증금,18139.0,11250.0,23750.0,7.76806,0.51578,382.997,40.8,36.1,55.0,17675.0,0.0
신사2동,은평구,행정동,37.59254161652368,126.90788237907367,오피스텔,전세,25,보통,법정동,17900.0,보증금,25492.6,15000.0,33500.0,6.64354,0.9051,510.031,33.2,29.4,70.6,17900.0,0.0
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,아파트,매매,46,높음,해당지역,59250.0,매매가,59811.3,49000.0,76925.0,6.31616,1.05831,801.132,83.8,62.1,84.9,,
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,연립다세대,매매,282,높음,해당지역,26325.0,매매가,26858.2,20000.0,33000.0,8.27156,0.49275,588.353,44.5,34.5,54.1,,
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,오피스텔,매매,12,보통,해당지역,21500.0,매매가,20047.5,13492.5,25750.0,,,397.79,46.2,38.8,59.4,,
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,단독다가구,월세,272,높음,해당지역,54.6,월환산,61.0,45.1,73.0,2.50511,0.43624,1.636,36.9,26.2,42.3,1000.0,50.0
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,아파트,월세,25,보통,해당지역,152.9,월환산,149.3,103.3,190.4,-0.10698,1.20303,2.033,60.0,52.3,83.2,11000.0,61.0
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,연립다세대,월세,305,높음,해당지역,86.6,월환산,86.7,67.9,105.8,2.40759,0.5353,1.932,41.4,29.9,55.3,5000.0,40.0
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,오피스텔,월세,25,보통,해당지역,69.6,월환산,73.7,64.6,82.1,2.87691,0.42559,2.782,23.5,16.5,34.0,1000.0,60.0
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,단독다가구,전세,48,높음,해당지역,12500.0,보증금,12888.5,7950.0,16000.0,6.79629,0.69616,301.515,40.0,26.9,60.9,12500.0,0.0
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,아파트,전세,42,높음,해당지역,44500.0,보증금,45598.8,41000.0,51087.5,9.56762,0.26685,623.742,82.4,57.4,85.0,44500.0,0.0
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,연립다세대,전세,163,높음,해당지역,19600.0,보증금,19670.4,16000.0,23450.0,8.99397,0.22435,415.617,44.6,29.9,57.8,19600.0,0.0
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,오피스텔,전세,39,높음,해당지역,21000.0,보증금,21164.6,19750.0,23500.0,8.86334,0.31496,784.379,29.0,20.8,44.1,21000.0,0.0
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,아파트,매매,187,높음,해당지역,95000.0,매매가,96834.2,58200.0,132000.0,7.11158,1.02046,1350.225,60.0,59.7,84.9,,
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,연립다세대,매매,82,높음,해당지역,29600.0,매매가,28241.5,22100.0,34725.0,7.43519,0.72104,583.681,45.7,36.0,57.9,,
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,오피스텔,매매,17,보통,해당지역,13100.0,매매가,18614.7,12300.0,18500.0,,,499.195,27.4,24.8,41.1,,
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,단독다가구,월세,427,높음,법정동,54.6,월환산,59.5,42.3,69.6,2.78718,0.34903,1.61,35.0,27.1,45.0,1000.0,47.0
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,아파트,월세,196,높음,해당지역,211.0,월환산,192.7,107.4,265.8,1.645,0.90289,3.911,59.9,40.0,60.0,13088.0,94.0
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,연립다세대,월세,119,높음,해당지역,88.3,월환산,88.8,57.0,112.5,2.89799,0.43055,2.659,36.0,26.4,47.3,5500.0,40.0
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,오피스텔,월세,223,높음,해당지역,64.6,월환산,70.7,59.5,70.5,2.38595,0.56147,2.6,23.9,20.1,31.3,1000.0,55.0
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,단독다가구,전세,100,높음,법정동,10995.0,보증금,12224.2,8000.0,15000.0,6.69362,0.66108,241.394,42.4,35.3,60.1,10995.0,0.0
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,아파트,전세,283,높음,해당지역,60900.0,보증금,60156.9,51000.0,68600.0,8.66416,0.54996,941.398,60.0,60.0,84.9,60900.0,0.0
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,연립다세대,전세,67,높음,해당지역,20500.0,보증금,20032.0,16750.0,24000.0,9.54235,0.07466,427.35,41.4,30.8,55.4,20500.0,0.0
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,오피스텔,전세,65,높음,해당지역,18200.0,보증금,21314.2,17800.0,23000.0,8.02967,0.56547,930.356,18.8,18.8,39.6,18200.0,0.0
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,아파트,매매,317,높음,해당지역,90500.0,매매가,91586.0,83500.0,100000.0,9.81668,0.37169,1288.213,84.3,59.9,84.9,,
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,연립다세대,매매,32,높음,해당지역,22200.0,매매가,23475.0,17750.0,27775.0,8.43934,0.4253,579.147,41.1,29.8,49.4,,
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,오피스텔,매매,55,높음,법정동,24908.0,매매가,24161.4,18800.0,27690.0,7.41449,0.75237,877.159,28.0,26.0,30.5,,
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,단독다가구,월세,427,높음,법정동,54.6,월환산,59.5,42.3,69.6,2.78718,0.34903,1.61,35.0,27.1,45.0,1000.0,47.0
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,아파트,월세,202,높음,해당지역,211.5,월환산,187.4,99.3,246.1,-1.0298,1.49395,2.936,59.9,43.1,84.4,15000.0,80.0
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,연립다세대,월세,51,높음,해당지역,93.8,월환산,90.7,71.1,107.1,4.71969,-0.07937,2.847,33.2,29.0,42.6,5000.0,50.0
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,오피스텔,월세,321,높음,법정동,64.6,월환산,73.2,58.8,86.4,2.45969,0.54179,2.586,24.5,19.9,34.5,2000.0,55.0
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,단독다가구,전세,100,높음,법정동,10995.0,보증금,12224.2,8000.0,15000.0,6.69362,0.66108,241.394,42.4,35.3,60.1,10995.0,0.0
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,아파트,전세,306,높음,해당지역,54250.0,보증금,53142.1,48300.0,59000.0,8.80699,0.48106,752.869,60.0,59.9,84.7,54250.0,0.0
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,연립다세대,전세,13,보통,해당지역,18700.0,보증금,18892.3,16000.0,23000.0,,,369.887,45.2,31.4,60.1,18700.0,0.0
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,오피스텔,전세,117,높음,법정동,18200.0,보증금,20056.8,14500.0,23000.0,7.79169,0.60914,638.664,21.9,18.8,40.7,18200.0,0.0
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,아파트,매매,39,높음,해당지역,48000.0,매매가,48646.2,44500.0,54150.0,8.24216,0.62169,777.202,59.4,51.3,70.9,,
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,연립다세대,매매,90,높음,해당지역,29000.0,매매가,28552.2,22925.0,35000.0,8.8931,0.34669,618.209,44.7,30.0,54.4,,
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,오피스텔,매매,38,높음,해당지역,25376.0,매매가,26642.8,23275.0,28080.0,8.71952,0.42025,893.289,28.9,26.7,29.8,,
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,단독다가구,월세,427,높음,법정동,54.6,월환산,59.5,42.3,69.6,2.78718,0.34903,1.61,35.0,27.1,45.0,1000.0,47.0
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,아파트,월세,405,높음,법정동,208.3,월환산,189.2,106.0,255.5,1.27355,0.96309,3.316,59.9,40.7,74.9,13656.0,85.0
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,연립다세대,월세,170,높음,해당지역,73.2,월환산,76.4,54.3,93.5,3.48798,0.21763,1.967,34.5,27.7,45.6,3000.0,38.5
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,오피스텔,월세,89,높음,해당지역,84.6,월환산,77.7,44.6,95.0,2.64259,0.48841,2.398,28.0,18.0,37.4,2000.0,40.0
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,단독다가구,전세,100,높음,법정동,10995.0,보증금,12224.2,8000.0,15000.0,6.69362,0.66108,241.394,42.4,35.3,60.1,10995.0,0.0
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,아파트,전세,20,보통,해당지역,33250.0,보증금,34385.0,29750.0,36725.0,7.89191,0.60864,513.904,64.6,59.4,75.9,33250.0,0.0
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,연립다세대,전세,99,높음,해당지역,17000.0,보증금,17262.1,10000.0,23250.0,8.03173,0.45371,418.934,34.3,29.4,46.9,17000.0,0.0
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,오피스텔,전세,44,높음,해당지역,17250.0,보증금,18580.0,10750.0,24950.0,7.13666,0.75865,508.732,29.8,18.0,52.3,17250.0,0.0
증산동,은평구,행정동,37.58149209027166,126.90489178674126,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
증산동,은평구,행정동,37.58149209027166,126.90489178674126,아파트,매매,97,높음,해당지역,119000.0,매매가,119756.7,84700.0,161000.0,7.0564,1.07196,1966.744,72.8,59.9,84.9,,
증산동,은평구,행정동,37.58149209027166,126.90489178674126,연립다세대,매매,39,높음,해당지역,65800.0,매매가,58886.6,37250.0,75975.0,9.26863,0.42255,1144.599,50.7,41.2,59.2,,
증산동,은평구,행정동,37.58149209027166,126.90489178674126,오피스텔,매매,184,높음,자치구,14450.0,매매가,20107.3,12300.0,26550.0,6.5783,0.9568,589.491,26.0,21.9,31.2,,
증산동,은평구,행정동,37.58149209027166,126.90489178674126,단독다가구,월세,31,높음,해당지역,49.6,월환산,53.1,42.3,59.6,3.57122,0.09318,1.262,39.4,24.2,58.1,1000.0,45.0
증산동,은평구,행정동,37.58149209027166,126.90489178674126,아파트,월세,114,높음,해당지역,199.4,월환산,202.3,78.1,321.9,1.22289,0.98227,3.716,59.9,39.5,84.9,10000.0,60.0
증산동,은평구,행정동,37.58149209027166,126.90489178674126,연립다세대,월세,39,높음,해당지역,72.9,월환산,73.1,45.9,94.1,4.83517,-0.1727,1.402,38.2,30.0,49.0,2000.0,50.0
증산동,은평구,행정동,37.58149209027166,126.90489178674126,오피스텔,월세,1452,높음,자치구,67.3,월환산,70.9,62.6,72.6,3.04306,0.37627,2.944,22.7,19.1,26.2,1000.0,60.0
증산동,은평구,행정동,37.58149209027166,126.90489178674126,단독다가구,전세,459,높음,자치구,12000.0,보증금,13000.7,8000.0,16000.0,6.75943,0.66495,252.525,43.5,34.0,61.9,12000.0,0.0
증산동,은평구,행정동,37.58149209027166,126.90489178674126,아파트,전세,180,높음,해당지역,73500.0,보증금,68878.0,55000.0,81900.0,9.72314,0.31846,939.431,84.9,60.0,85.0,73500.0,0.0
증산동,은평구,행정동,37.58149209027166,126.90489178674126,연립다세대,전세,35,높음,해당지역,23000.0,보증금,24218.7,18700.0,29200.0,9.16896,0.2299,655.738,45.7,32.7,55.8,23000.0,0.0
증산동,은평구,행정동,37.58149209027166,126.90489178674126,오피스텔,전세,353,높음,자치구,18690.0,보증금,20819.3,14438.0,24000.0,7.82107,0.60555,658.117,24.9,18.8,44.9,18690.0,0.0
진관동,은평구,행정동,37.63728654672127,126.92217085039171,단독다가구,매매,44,높음,자치구,94378.5,매매가,112719.5,73500.0,124700.0,8.67794,0.55148,525.656,168.8,112.6,230.5,,
진관동,은평구,행정동,37.63728654672127,126.92217085039171,아파트,매매,309,높음,해당지역,91000.0,매매가,92712.0,80000.0,105000.0,8.47201,0.66241,1065.861,84.8,60.0,101.8,,
진관동,은평구,행정동,37.63728654672127,126.92217085039171,연립다세대,매매,1883,높음,자치구,28500.0,매매가,30210.1,22000.0,36000.0,8.38419,0.48925,650.503,44.0,33.6,55.9,,
진관동,은평구,행정동,37.63728654672127,126.92217085039171,오피스텔,매매,84,높음,해당지역,12300.0,매매가,13585.1,11500.0,13000.0,6.19031,1.04641,570.676,23.0,19.8,24.9,,
진관동,은평구,행정동,37.63728654672127,126.92217085039171,단독다가구,월세,2129,높음,자치구,55.2,월환산,61.0,44.6,71.2,2.87828,0.32335,1.57,37.3,27.0,47.6,1000.0,48.0
진관동,은평구,행정동,37.63728654672127,126.92217085039171,아파트,월세,489,높음,해당지역,71.0,월환산,115.7,49.0,199.7,-0.48209,1.22936,1.201,59.4,39.9,60.0,8583.0,37.0
진관동,은평구,행정동,37.63728654672127,126.92217085039171,연립다세대,월세,2220,높음,자치구,83.8,월환산,84.4,62.2,103.8,2.97085,0.38451,2.091,37.2,29.3,49.6,5000.0,40.0
진관동,은평구,행정동,37.63728654672127,126.92217085039171,오피스텔,월세,719,높음,해당지역,67.6,월환산,68.3,64.3,69.6,2.73163,0.47524,2.974,22.8,19.8,24.9,1000.0,62.0
진관동,은평구,행정동,37.63728654672127,126.92217085039171,단독다가구,전세,459,높음,자치구,12000.0,보증금,13000.7,8000.0,16000.0,6.75943,0.66495,252.525,43.5,34.0,61.9,12000.0,0.0
진관동,은평구,행정동,37.63728654672127,126.92217085039171,아파트,전세,856,높음,해당지역,39771.0,보증금,40870.1,25117.0,55000.0,5.47615,1.14418,470.718,84.8,84.0,84.9,39771.0,0.0
진관동,은평구,행정동,37.63728654672127,126.92217085039171,연립다세대,전세,10,보통,해당지역,57375.0,보증금,59600.0,55162.5,62000.0,,,677.31,84.4,84.4,84.7,57375.0,0.0
진관동,은평구,행정동,37.63728654672127,126.92217085039171,오피스텔,전세,42,높음,해당지역,15026.5,보증금,24178.6,12500.0,38637.5,6.20662,1.06488,629.816,25.6,20.0,56.7,15026.5,0.0
가회동,종로구,행정동,37.582145462138584,126.98802035167469,단독다가구,매매,14,보통,해당지역,214000.0,매매가,230688.6,126000.0,286500.0,,,1680.158,106.0,52.5,178.4,,
가회동,종로구,행정동,37.582145462138584,126.98802035167469,아파트,매매,390,높음,자치구,95250.0,매매가,112419.9,63075.0,141750.0,6.19378,1.23953,1267.465,79.9,54.7,84.9,,
가회동,종로구,행정동,37.582145462138584,126.98802035167469,연립다세대,매매,374,높음,자치구,47500.0,매매가,56657.0,36000.0,63000.0,6.94702,0.92234,765.231,59.8,48.6,84.0,,
가회동,종로구,행정동,37.582145462138584,126.98802035167469,오피스텔,매매,268,높음,자치구,25700.0,매매가,33777.5,19000.0,35775.0,6.04809,1.18637,806.922,32.4,25.1,39.6,,
가회동,종로구,행정동,37.582145462138584,126.98802035167469,단독다가구,월세,34,높음,해당지역,111.5,월환산,142.2,84.7,201.8,1.98149,0.74121,2.731,43.7,30.6,68.1,4500.0,92.5
가회동,종로구,행정동,37.582145462138584,126.98802035167469,아파트,월세,730,높음,자치구,143.3,월환산,209.8,74.6,309.2,1.88588,0.86252,4.114,41.1,18.4,80.1,7415.0,88.5
가회동,종로구,행정동,37.582145462138584,126.98802035167469,연립다세대,월세,43,높음,해당지역,89.2,월환산,191.8,64.6,125.4,0.61266,1.08087,2.567,43.0,25.7,58.8,3000.0,60.0
가회동,종로구,행정동,37.582145462138584,126.98802035167469,오피스텔,월세,967,높음,자치구,89.2,월환산,94.5,69.6,113.7,2.23875,0.69354,3.332,24.0,20.1,30.4,1000.0,70.0
가회동,종로구,행정동,37.582145462138584,126.98802035167469,단독다가구,전세,203,높음,자치구,15000.0,보증금,19821.2,11000.0,25000.0,7.1576,0.66017,375.0,45.0,30.0,65.8,15000.0,0.0
가회동,종로구,행정동,37.582145462138584,126.98802035167469,아파트,전세,411,높음,자치구,65000.0,보증금,71101.4,43000.0,95000.0,6.67826,1.00954,824.907,84.6,59.9,84.9,65000.0,0.0
가회동,종로구,행정동,37.582145462138584,126.98802035167469,연립다세대,전세,10,보통,해당지역,24750.0,보증금,23980.0,24000.0,25750.0,,,498.545,54.4,39.4,59.1,24750.0,0.0
가회동,종로구,행정동,37.582145462138584,126.98802035167469,오피스텔,전세,255,높음,자치구,23500.0,보증금,23962.6,20000.0,26450.0,7.97743,0.63582,909.504,24.8,19.8,31.9,23500.0,0.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,단독다가구,매매,116,높음,자치구,131000.0,매매가,156555.1,77875.0,207500.0,9.17587,0.54981,1252.668,100.7,49.9,223.1,,
교남동,종로구,행정동,37.571247511147014,126.96357131443652,아파트,매매,49,높음,해당지역,209000.0,매매가,189167.3,100000.0,260000.0,7.79675,1.02637,3029.709,59.9,45.9,84.8,,
교남동,종로구,행정동,37.571247511147014,126.96357131443652,연립다세대,매매,13,보통,해당지역,43000.0,매매가,46923.1,34000.0,60000.0,,,987.798,51.9,37.0,57.0,,
교남동,종로구,행정동,37.571247511147014,126.96357131443652,오피스텔,매매,268,높음,자치구,25700.0,매매가,33777.5,19000.0,35775.0,6.04809,1.18637,806.922,32.4,25.1,39.6,,
교남동,종로구,행정동,37.571247511147014,126.96357131443652,단독다가구,월세,36,높음,해당지역,64.4,월환산,70.8,49.6,79.8,2.83439,0.35928,1.865,34.6,26.8,42.3,1000.0,50.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,아파트,월세,152,높음,해당지역,402.1,월환산,357.8,185.6,491.7,-1.03444,1.64399,5.877,59.9,39.1,84.7,20000.0,165.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,연립다세대,월세,46,높음,해당지역,83.5,월환산,87.9,64.6,111.1,1.46045,0.79862,2.064,44.3,32.6,55.6,3000.0,60.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,오피스텔,월세,14,보통,해당지역,114.6,월환산,119.1,109.6,124.6,,,4.422,25.9,25.7,25.9,1000.0,105.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,단독다가구,전세,203,높음,자치구,15000.0,보증금,19821.2,11000.0,25000.0,7.1576,0.66017,375.0,45.0,30.0,65.8,15000.0,0.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,아파트,전세,92,높음,해당지역,112675.0,보증금,106225.7,92375.0,124250.0,7.59502,0.92114,1441.891,84.6,59.9,84.8,112675.0,0.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,연립다세대,전세,28,보통,해당지역,20000.0,보증금,21171.8,18000.0,25000.0,7.16531,0.70478,372.869,52.4,42.6,59.3,20000.0,0.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,오피스텔,전세,255,높음,자치구,23500.0,보증금,23962.6,20000.0,26450.0,7.97743,0.63582,909.504,24.8,19.8,31.9,23500.0,0.0
무악동,종로구,행정동,37.57593391332178,126.95929187095894,단독다가구,매매,116,높음,자치구,131000.0,매매가,156555.1,77875.0,207500.0,9.17587,0.54981,1252.668,100.7,49.9,223.1,,
